seqnames	start	end
chr2	216924251	216924560
chr15	67906101	67906360
chrX	36874901	36875310
chr11	102463651	102464160
chr6	68906601	68906910
chr18	55714651	55714860
chr9	19085251	19085710
chr12	45782301	45782760
chr3	86959251	86959560
chr10	112095851	112096110
chr8	132138551	132138960
chr12	14569751	14570010
chr16	29721651	29722160
chr6	142729701	142729860
chr7	90379151	90379460
chr4	181585901	181586360
chr4	21790851	21791310
chr2	55275601	55275860
chr5	171879301	171880660
chr4	137785751	137786160
chr16	58370501	58371010
chr1	57174951	57175410
chr4	90946401	90946760
chr7	18705701	18706160
chr1	100046001	100046360
chr22	37382201	37382710
chr11	122893751	122894260
chr1	218648551	218649010
chr10	59093751	59093910
chr14	83538251	83538610
chr19	48948501	48949010
chr11	63044901	63045110
chr3	69476101	69476460
chr7	138803151	138803410
chr4	141294051	141294360
chr10	113786201	113786560
chr8	15235701	15236510
chr4	81136551	81137010
chrX	113845451	113845910
chr15	102234601	102234810
chrX	23774201	23774710
chr12	100204501	100205360
chr5	102777201	102777660
chr7	13316601	13317060
chr4	178260901	178261310
chr7	20237451	20237860
chr13	43169051	43169510
chr2	19168801	19169210
chr6	25472601	25472860
chr6	78450101	78450510
chr4	69042301	69042560
chr13	111369551	111369760
chr12	71786251	71786760
chr18	20787301	20787660
chr13	34618801	34618960
chr2	106162101	106162610
chr7	77169901	77170110
chr5	14405451	14405760
chr14	37715501	37715960
chr1	47799151	47799510
chr18	18775051	18775560
chr17	6949001	6949510
chr14	21604051	21604560
chr14	55182051	55182310
chr6	129046751	129047210
chr13	52174051	52174160
chr8	73710851	73711110
chr14	61959201	61959510
chr2	15100951	15101310
chr16	2904701	2905060
chr1	233086051	233086510
chr6	146216951	146217310
chr6	1474551	1474760
chr8	99224501	99224810
chr1	207178101	207178960
chr2	159610401	159610960
chr8	91341101	91341310
chr7	122527301	122527760
chr14	52766401	52766810
chr18	57504701	57505160
chr6	91053301	91053560
chr1	225741851	225742410
chr8	96902751	96903260
chr5	142879351	142879610
chr2	143868351	143868810
chr8	123676401	123676760
chr12	4010351	4010610
chr1	214892551	214892960
chr14	68350401	68350860
chr11	102981151	102981510
chr2	36873401	36873810
chr1	175501051	175501260
chr5	136815451	136815710
chr2	210937601	210938060
chr14	31847351	31847560
chr3	39489301	39489760
chr12	72240051	72240560
chr9	6023951	6024510
chr2	10425851	10426060
chr12	105821801	105822010
chrX	133738001	133738360
chr1	178096601	178097010
chr4	77296001	77296210
chr4	122173301	122173860
chr7	140510751	140511310
chr4	15849851	15850110
chr4	166033451	166034660
chr2	75325901	75326310
chr1	120218101	120218660
chr4	101856251	101856610
chr2	206102351	206102510
chr11	100800901	100801310
chr1	71361901	71362260
chr2	135853551	135853710
chr1	171214501	171215110
chr9	3893701	3893760
chr6	114230401	114230860
chr9	33225601	33226160
chr10	34973401	34973810
chr8	116662051	116662510
chr7	115151401	115151710
chr1	233926701	233927360
chr13	30287951	30288410
chr5	16791101	16791560
chr2	170384651	170385160
chr4	186145851	186146010
chr10	82876751	82877110
chr8	123613751	123614260
chr8	123501501	123501860
chr3	5059751	5059960
chr1	51240401	51240860
chr12	72173951	72174410
chr1	206934801	206935110
chr18	38537551	38537760
chr20	7961201	7961610
chr1	232827701	232828010
chr17	54556201	54556610
chr8	117863301	117863860
chr12	42189801	42190060
chr4	10076301	10076660
chr7	18281551	18281760
chr1	99214651	99215110
chr17	58716001	58716510
chr4	123679051	123679560
chr4	40048051	40048260
chr6	116392651	116392660
chr20	16646951	16647260
chr15	35212401	35212810
chr8	124852401	124852460
chr7	84628001	84628310
chr2	111499351	111499610
chr21	36065451	36065960
chr17	38948001	38948460
chr15	35014701	35014960
chr12	49677951	49678010
chr3	39854001	39854460
chr1	57042801	57043210
chr2	161850901	161851360
chr21	38869301	38869660
chr2	213756951	213757360
chr22	34507251	34507560
chr4	86005551	86006010
chr17	45695801	45696110
chr17	10130151	10130560
chr4	186104701	186105260
chr8	38283201	38283560
chr7	39493301	39493810
chr7	48008351	48008860
chr1	235764151	235764960
chr6	161113451	161113760
chr2	228755201	228755610
chr9	35415751	35416110
chr4	67953601	67954010
chr1	179090051	179090760
chr11	10535701	10536160
chr18	50679751	50680010
chr18	64884751	64885210
chr5	134361051	134361410
chrX	17024101	17024360
chr5	157298501	157298760
chr5	18314251	18314710
chr7	135899201	135899360
chr7	98429251	98429660
chr10	18527801	18528310
chr18	69708601	69708910
chr2	144332901	144333310
chr8	130378951	130379110
chr1	224839601	224840710
chr11	5497401	5497860
chr3	67914301	67914660
chr6	133889951	133891110
chr2	26552851	26553310
chr22	22416101	22416410
chr4	113156151	113156660
chr4	115054101	115054310
chr13	40516701	40517460
chr1	62353051	62353310
chr6	115069051	115069510
chr6	18324351	18324860
chr1	220699651	220700060
chr2	48647801	48648310
chr11	6013851	6014260
chr17	62384201	62384660
chr9	93562451	93562660
chr1	157549901	157550460
chr8	19991101	19991610
chr22	39120951	39121360
chr2	181224251	181224610
chr3	24955601	24955810
chr6	52149651	52150310
chr12	27536801	27537360
chr9	96897501	96897760
chr2	212022551	212023060
chr1	162010251	162010860
chr18	53082451	53082960
chr7	106161601	106161960
chr15	86048301	86048710
chr12	98926451	98926960
chr4	112952851	112953310
chr17	67565101	67565560
chr4	99614301	99614510
chr4	30716001	30716460
chr14	94598601	94599060
chr1	208827351	208828210
chr1	70975751	70976160
chr8	86363651	86364260
chr2	54331001	54331260
chr3	82546301	82546660
chr4	111437501	111437960
chr1	192579251	192579710
chr5	141371801	141372560
chr17	42768301	42768710
chr11	29983851	29984160
chr14	50787651	50788160
chr2	26074751	26075160
chr19	44599351	44599560
chr1	197584101	197584710
chr5	148853851	148854160
chr9	36597351	36597860
chr1	175123901	175124460
chr10	12028551	12029060
chrX	27204751	27205210
chr2	235163751	235163960
chr2	215456101	215456460
chr18	60174101	60174360
chrX	73353251	73353710
chr6	1309601	1309760
chr3	25898351	25898860
chr11	109969401	109969660
chr12	45324751	45325210
chr4	86890101	86890510
chr4	16796451	16796910
chr15	84506701	84507110
chr12	48583201	48583710
chr9	75694151	75694610
chr10	93129701	93130110
chr5	171334601	171335310
chr11	86650051	86650510
chr11	121462051	121462560
chr7	92857551	92857960
chr9	28330001	28330010
chr9	96827601	96828160
chr11	14170151	14170610
chr11	92929951	92930410
chr12	52386801	52387260
chr12	117908601	117909010
chr6	132530401	132530610
chr5	171354301	171354810
chr12	105814401	105814860
chr10	87307751	87308210
chr15	35498401	35498860
chr5	10289251	10289310
chr2	49717901	49718260
chr14	52050801	52051010
chr1	241852201	241852410
chr14	50346451	50346860
chr4	22390851	22391310
chr2	178637201	178637560
chr12	26555551	26556010
chr2	239628751	239629210
chr7	2413001	2413210
chr11	73979551	73979760
chr19	30457751	30458110
chr8	53533901	53534210
chr1	152747351	152747760
chr5	71313951	71314410
chr3	81959351	81959860
chr1	152758401	152758860
chr13	62454951	62455360
chr1	196629951	196630610
chr3	71778951	71779410
chr14	53794401	53794610
chr1	172291551	172291810
chr3	140298151	140298360
chrX	114924901	114925360
chr2	218007351	218007860
chr3	67991051	67991210
chr2	161289051	161289410
chr10	94724951	94725410
chr10	5336001	5336460
chr6	118297151	118297610
chr8	102858951	102859310
chr8	21432201	21432410
chr6	138191901	138192260
chr2	65034551	65034860
chr16	82030751	82031160
chr20	14035751	14036210
chr7	16707601	16707860
chr1	93770101	93770610
chr13	39980951	39981160
chr18	74517151	74517510
chr9	88313201	88313610
chr2	68073551	68074060
chr8	19670801	19671210
chr1	118619851	118620360
chr3	12883051	12883660
chr6	118401751	118402060
chr6	4936751	4937210
chr16	15576101	15576460
chr1	238401301	238401660
chr1	204494101	204494410
chr2	86421051	86421260
chr5	81555001	81555460
chr4	126234551	126235060
chr19	52018101	52018560
chr1	152432651	152433410
chr5	44604001	44604310
chr13	45547101	45547510
chr5	11320101	11320260
chr5	8752901	8753110
chr6	114417651	114418160
chr1	207002151	207002510
chr10	122096351	122096860
chr8	134394201	134394660
chr12	108905601	108906210
chr4	48035801	48036260
chr3	51348451	51348860
chr5	120966001	120966510
chr13	78052401	78052960
chr7	32386851	32387310
chr13	41628301	41628760
chr6	53844201	53844710
chr12	120967551	120967860
chr9	71300751	71300960
chr7	86848451	86848810
chr8	126714601	126715310
chr8	8800151	8800510
chr4	158913151	158913610
chr10	13017201	13017610
chr11	112565601	112565910
chr16	27931901	27932260
chr11	31182051	31182410
chr1	182570351	182570910
chr2	183105501	183105860
chr9	109920551	109921010
chr4	54357151	54357710
chr8	33538951	33539410
chr6	146250201	146250560
chr6	135261951	135262360
chr2	172455201	172455660
chr11	6633851	6634410
chr1	166845601	166846060
chr4	146790201	146790560
chr9	139112051	139112360
chr17	67242901	67243360
chr2	96926401	96926860
chr14	61026101	61026510
chr5	72892501	72892960
chr14	55239901	55241160
chr15	38274001	38274360
chr1	119003801	119004160
chr1	1790051	1790360
chr4	10895151	10895360
chr15	60471951	60472510
chr1	64242951	64243210
chr15	45749651	45751410
chr4	88386901	88387310
chr5	73198301	73198810
chr4	128522201	128522510
chr14	73371601	73372060
chr5	35166301	35166410
chr15	40049051	40049510
chr1	150951651	150952560
chr2	182331301	182331810
chr10	43876151	43876410
chr15	92597201	92597560
chr6	57396601	57397110
chr14	37619651	37620160
chr1	149909101	149909360
chr9	316551	316910
chr12	8261351	8261860
chr5	64333651	64334010
chr2	101487201	101487610
chr10	63044001	63044510
chr2	85525801	85526310
chr13	29992201	29992510
chr9	108400051	108400510
chr22	22560651	22561010
chr12	53568751	53569110
chr1	200726301	200726610
chr9	77555551	77555860
chr18	63635901	63636210
chr11	20418751	20419210
chr1	246424951	246425360
chr1	192443151	192443660
chr1	161195201	161195810
chr5	57792301	57792660
chrX	23797201	23797560
chr1	145427201	145427810
chr1	100274101	100274660
chr1	6949901	6950410
chr1	169695501	169695610
chr6	95991801	95992060
chr12	126854601	126854960
chr21	30117351	30118460
chr4	21767401	21767860
chr3	63646951	63647260
chr7	40092051	40092510
chr1	152452551	152453010
chr2	224428101	224428410
chr1	195441501	195441660
chr5	120675001	120675110
chrX	2737551	2738010
chr12	86314101	86314560
chr1	225705601	225705810
chr1	101753901	101754410
chr17	49927601	49927910
chrX	106196201	106196660
chr12	12989851	12990360
chr6	11700351	11700710
chr6	116832451	116832960
chr4	6252151	6252860
chr6	137635351	137635860
chr5	9898401	9898860
chr17	13498001	13498560
chr1	159977101	159977960
chr1	216843451	216843810
chrX	109455551	109455860
chr1	184591301	184591660
chr4	121077251	121077660
chr22	41128801	41129110
chr18	51773601	51773810
chr15	89720901	89721460
chr1	46474351	46474510
chr10	107734501	107734960
chr12	59469901	59470010
chr1	229514601	229514860
chr17	60143201	60143710
chr7	3937001	3937510
chr1	28046101	28046410
chr22	33219001	33219410
chr16	73748001	73748460
chr10	118280851	118281360
chr6	147704051	147704510
chr13	95014601	95015060
chr2	43751451	43751760
chr17	3747151	3747610
chr1	239275551	239275810
chr12	39314851	39315260
chr5	139641001	139641410
chr13	99853601	99854010
chr7	113061701	113062260
chr16	66762001	66762510
chr10	103296501	103296960
chr18	66327601	66328010
chr2	144444101	144444560
chr1	198181801	198181960
chr6	1436851	1437360
chr1	212894801	212895210
chr18	57126551	57127010
chr15	57754601	57754810
chr1	205557101	205557260
chr5	137914901	137915410
chr12	118842701	118843160
chrX	106902901	106903410
chr6	159673851	159674560
chr12	23358051	23358510
chr1	221613301	221613610
chr4	99977151	99977610
chr1	20539201	20539760
chr6	104452001	104452310
chr9	129064251	129064710
chr19	34532801	34533260
chr22	25333051	25333510
chr7	75986151	75986360
chr7	122848801	122849260
chr18	23765301	23765610
chr5	174243801	174244310
chr12	79941501	79942060
chr10	99038151	99038660
chr14	30179301	30179610
chr3	197058001	197058310
chr1	91044751	91045260
chr8	78513051	78513360
chr14	58350901	58351310
chr14	57953451	57953910
chr1	232839201	232839460
chr11	111299701	111300210
chr2	169988151	169988860
chr8	69306801	69307260
chr7	98362351	98362760
chr5	136410851	136411410
chr4	93308601	93309060
chr11	78297501	78297910
chr5	127747901	127748110
chr11	74557901	74558110
chr22	34192601	34192660
chr14	53521601	53522060
chr13	60743851	60744110
chr11	36839951	36840310
chr14	69567901	69568410
chr7	80328351	80328760
chr1	68475801	68476210
chr7	28428951	28429560
chr7	20442201	20442660
chr11	76086301	76086460
chr5	139496351	139496710
chr13	68310701	68311060
chr4	95048851	95049260
chr7	148553251	148553860
chr8	126242801	126243410
chr4	74459301	74459760
chr3	34429701	34430010
chr5	146345501	146346160
chr10	75023551	75024010
chr8	133236501	133236810
chr7	34224151	34224410
chr4	89133051	89133510
chr8	94995151	94995710
chr1	228275401	228276060
chr1	183196901	183197660
chr5	34523201	34523710
chr7	28402401	28402810
chr2	133408701	133409060
chr10	85752101	85752560
chr10	6448201	6448660
chr9	20271751	20272060
chr6	141932001	141932260
chr20	2256701	2257010
chr15	34354051	34354510
chr2	176193801	176194210
chr4	38677101	38677560
chr12	55083851	55084160
chr1	237899901	237900310
chr4	81046501	81046960
chr8	102644651	102645260
chr14	68410551	68411010
chr16	53779851	53780160
chr18	70429751	70430160
chr9	106082251	106082610
chr1	28686101	28686560
chr8	28213001	28213510
chr4	88894651	88895160
chr18	28551301	28551760
chr2	191545001	191545410
chr3	82182101	82182610
chr15	49093251	49093710
chr1	200527801	200528610
chr4	53849701	53850210
chr4	87417201	87417710
chr4	114702551	114703060
chr4	158138851	158139260
chr18	13812001	13812360
chr9	80408951	80409160
chr1	174661551	174661710
chr1	209376151	209376760
chrX	132469001	132469460
chr7	90718601	90719160
chr10	35507351	35507860
chr6	64005601	64005760
chr10	116310401	116310860
chr2	54433651	54434110
chr12	118295451	118295860
chr1	244374351	244375210
chr11	308001	308160
chr7	92874801	92875260
chr9	71189101	71189510
chr14	69714801	69715110
chr18	21698901	21699460
chr1	166448151	166448860
chr9	80064151	80064460
chr7	3129101	3129510
chr7	99642401	99642660
chr1	164594251	164594660
chr5	96088101	96088610
chr8	127881451	127882110
chr8	17191451	17191910
chr14	74968801	74969310
chr1	237969851	237970610
chr15	44358401	44358860
chr1	118510101	118510460
chr1	40998451	40998960
chr12	120272951	120273160
chr1	202312451	202313510
chr2	238263651	238263910
chr8	80087751	80088060
chr4	65404951	65405360
chr10	17272051	17273060
chr2	74477201	74477710
chr14	33383001	33383210
chr1	116325551	116325760
chr10	48586101	48586510
chr3	69904601	69905010
chr6	91188951	91189460
chr12	29177051	29177460
chr6	117488751	117489210
chr14	79368351	79368760
chr15	52069001	52069660
chr8	114076751	114077010
chr17	68804701	68805110
chr4	48111651	48112110
chr15	101167951	101168460
chr6	99915401	99915810
chr8	66690901	66691110
chr8	25027551	25028110
chr3	87216951	87217460
chr6	134495001	134495560
chr1	45019101	45019660
chr9	123518101	123518560
chr12	60044451	60044710
chr10	86475551	86476010
chr5	156694751	156695060
chr3	18600851	18601310
chr6	721951	722410
chr7	110174701	110175010
chr10	94404301	94404660
chr17	53719151	53719560
chr2	177419101	177419610
chr1	94311701	94312110
chr4	138902451	138902810
chr4	139792101	139792660
chr10	117723401	117723710
chr6	159393351	159393760
chr2	162980301	162980710
chr1	52234601	52235110
chr8	17581751	17582210
chr2	134399251	134399460
chr6	558101	558460
chr6	28361701	28362060
chr1	17251451	17251860
chr16	31471901	31472410
chr10	16587151	16587610
chr15	41056101	41056460
chr15	94110151	94110410
chr1	66159651	66159810
chr22	19767851	19768210
chr14	74768701	74769210
chr1	204367451	204368260
chr12	98818551	98819010
chr8	1683551	1684010
chr2	150343751	150344060
chr2	202968951	202969410
chr11	108605651	108606160
chr6	64284151	64284610
chr9	72164301	72164810
chr18	71558801	71559360
chr1	202123901	202124460
chr22	28996551	28996910
chr7	31482901	31483410
chr4	186561951	186562410
chr11	65537201	65537710
chr13	65104001	65104410
chr13	81591651	81592110
chr8	141248351	141248660
chr9	32589001	32589460
chr8	13235101	13235560
chrX	109154201	109154710
chr13	109547551	109548010
chr6	21597151	21597610
chr19	33090501	33091010
chr18	19535951	19536560
chr2	211228001	211228310
chr1	31658451	31658860
chr4	76649051	76649710
chr17	15917201	15917610
chr13	44482451	44482960
chr1	198746051	198746260
chr15	68132401	68132710
chr2	16734501	16734910
chr5	135180001	135180160
chr7	116624801	116625360
chr12	15432251	15432610
chrX	40510851	40511360
chr12	76849501	76849910
chr4	79872951	79873460
chr18	53528451	53528910
chr4	68259301	68259860
chr5	49621051	49621460
chr7	82369551	82369960
chr5	28648351	28648460
chr18	60990201	60990710
chr8	115631201	115631610
chr12	86266251	86266660
chr6	83765051	83765510
chr3	77208401	77208710
chr12	15429001	15429410
chr3	14675301	14675760
chr7	27702451	27702910
chr1	209584851	209585060
chr18	20378951	20379460
chr20	58612201	58612410
chr1	185664451	185664960
chr1	205569201	205569610
chr7	24441601	24442010
chr6	76272751	76273110
chr2	141701551	141701760
chr16	66391251	66391810
chr5	140253951	140254210
chr12	50720601	50720860
chr6	49499601	49500310
chr6	49165501	49165660
chr8	61145701	61146360
chr14	83322151	83322610
chr6	123160601	123161060
chr18	69452051	69452360
chr1	65889651	65889860
chr10	115828601	115829010
chr2	58444451	58444660
chr1	7868351	7868760
chr20	11566401	11566810
chr6	10441301	10441510
chr7	157225551	157226060
chr11	96197801	96198310
chrX	147612001	147612460
chr4	27049901	27050410
chr11	68811651	68812110
chr1	166699651	166700260
chr1	173883351	173883860
chr11	111307401	111307760
chr15	32941551	32941910
chr14	92601651	92602010
chr1	33252501	33252810
chr13	45012001	45012560
chr12	39666951	39667410
chr17	59078401	59078460
chr5	162835201	162836010
chr15	78707701	78708110
chr1	172670501	172670610
chr2	224592151	224592610
chr4	26331751	26332210
chr8	107205251	107205960
chr3	45034001	45034510
chr9	123822201	123822710
chr6	134237651	134238160
chr12	16052201	16052610
chr6	35227351	35227610
chr9	124162351	124162910
chr4	38238801	38239010
chr7	103892901	103893160
chr12	66663501	66664010
chr14	59593801	59594260
chr5	145060951	145061660
chr11	103835151	103835460
chr17	9671901	9672360
chr16	20751551	20752010
chr10	91323601	91324110
chr10	61564851	61565210
chr13	20928151	20928460
chr12	97295951	97296110
chr17	35227401	35227760
chr11	107651551	107651910
chr9	73864551	73865110
chr13	44479551	44480010
chr7	64090851	64091110
chr11	66724251	66724660
chr11	112090351	112090910
chr3	25074901	25075360
chr5	152856201	152856660
chr10	32479751	32480260
chr6	142795551	142796310
chr8	76187401	76187710
chr1	153940101	153940560
chr1	152842201	152842760
chr4	140337201	140337660
chr7	24615751	24616210
chr11	20265451	20265960
chr13	81745101	81745560
chr17	57830801	57831210
chr1	194129051	194129460
chr1	57590801	57591010
chr12	107076651	107076960
chr9	26326401	26326910
chr14	83929801	83930260
chr1	152077401	152077660
chr18	67863001	67863510
chr7	86543801	86544210
chr9	131607351	131607810
chr1	188957801	188957960
chr6	114257101	114257710
chr12	59558801	59559260
chr9	29556451	29556710
chr7	150572901	150573210
chr1	40185701	40186110
chr17	45693101	45693610
chr14	69941851	69942310
chr5	145588751	145589110
chr2	197977901	197978460
chr12	78864301	78864760
chr8	134508551	134509110
chr7	108446201	108446610
chr9	16530901	16531060
chr7	80288751	80289210
chrX	142747301	142747810
chr5	118914601	118915060
chr5	141339551	141340760
chr5	12705101	12705460
chr8	142292751	142292960
chr14	23452351	23452910
chr1	229009301	229009610
chr6	52528401	52529110
chr9	2857501	2858060
chr16	28935801	28936160
chr1	84899451	84899910
chr16	72100551	72100960
chr12	123548151	123548360
chrX	46268201	46268710
chrX	12788451	12788960
chr13	97777751	97778660
chr17	46024151	46024710
chr1	27184651	27184960
chr2	246351	246910
chr7	4723901	4724260
chr14	51009501	51010060
chr1	152006851	152007560
chr5	114922201	114922710
chr9	27247551	27248110
chr3	45695901	45696110
chr6	2846501	2847010
chr1	166646301	166646510
chr10	127670801	127671310
chr3	65411551	65411910
chr1	44889151	44889360
chr1	200990051	200990560
chr19	42463601	42464010
chr14	89195551	89195860
chr5	168344001	168344260
chr3	187148451	187148760
chr5	52410801	52411210
chr3	61672101	61672310
chr4	48580351	48580810
chr1	205680001	205681110
chr1	18561251	18561710
chr5	116412801	116413260
chr14	22782601	22783060
chr9	22452401	22452810
chrX	107780251	107780660
chr15	66121501	66121960
chr16	77633651	77634160
chr12	31424701	31425210
chr5	135443951	135444210
chr12	32608401	32608860
chr8	117746551	117746910
chr11	109297201	109297560
chr4	84565801	84566260
chr8	98852101	98852410
chr5	16552801	16553260
chr18	60125701	60125860
chr3	36910301	36910760
chr5	173029501	173029660
chr1	30826501	30826810
chr13	70111601	70112010
chr7	38145451	38145960
chr15	33313901	33314460
chr4	53242251	53242710
chr10	55361001	55361460
chr12	96209301	96209860
chr9	118353751	118354210
chr2	221722951	221723110
chr8	120221551	120221760
chr7	123437751	123438310
chr4	125255201	125255610
chr1	210547101	210548360
chr12	81001551	81001910
chr3	87399651	87400210
chr10	62215801	62216210
chr12	69964551	69965010
chr13	47067001	47067460
chr4	174158401	174158660
chr5	148571951	148572210
chr12	17794901	17795410
chr12	28912301	28912560
chr1	206310151	206311160
chr7	77388551	77389010
chr10	33848001	33848210
chr12	67555051	67555510
chr1	214644501	214644910
chr1	154587401	154587710
chr14	37550401	37550610
chr15	49508651	49508860
chr17	62106151	62106710
chr8	28458601	28458910
chr15	74228701	74228960
chr6	12504601	12505010
chr9	71182951	71183360
chrX	70775001	70775310
chr2	225672751	225672960
chr1	229556451	229556860
chr10	75680001	75680160
chr5	1942451	1942660
chr13	79998151	79998560
chr1	147806451	147806860
chr2	51876601	51876810
chr12	90163301	90163560
chr11	119950501	119951160
chrX	105863051	105863410
chr1	22432051	22432610
chr1	217920301	217920960
chr8	19176851	19177160
chr17	39041451	39041860
chr1	233500251	233501010
chr1	100862351	100862360
chr4	84203051	84203660
chr10	50801001	50801510
chr5	77596301	77596660
chr21	46038501	46038760
chr15	65476201	65476310
chr11	86529451	86529960
chr14	79425951	79426460
chr1	199520951	199521660
chr4	65024401	65024860
chr16	18973751	18973910
chr21	28141901	28142310
chrX	70288301	70288460
chr5	139731151	139731860
chr11	104202851	104203210
chr11	30164601	30165110
chr5	54200151	54200560
chr1	201404701	201405460
chr9	118912101	118912510
chr8	127821951	127822710
chr2	198919001	198919410
chr6	132539201	132539760
chr1	76457151	76457610
chr22	29251501	29252010
chr13	101195051	101195410
chr12	47414901	47415410
chr8	11539651	11539760
chr17	8103401	8103610
chr17	35547551	35547810
chr20	56924801	56925010
chr12	14058851	14059060
chr1	200276451	200277110
chr3	18988051	18988360
chr11	27232951	27233310
chr6	56224001	56224460
chr1	203876151	203876310
chr15	52180751	52181210
chr6	117509951	117510460
chr14	76373001	76373460
chr2	100908601	100908760
chr10	67940451	67940860
chr12	90496801	90497260
chr6	10759601	10760060
chr15	93461101	93461560
chr2	113716351	113717110
chrX	119619801	119620410
chr11	122231601	122231910
chr21	40176601	40177310
chr18	74559951	74560210
chr18	109101	109610
chr10	52312551	52312960
chr2	113416751	113416910
chr1	35667651	35668160
chr1	79305351	79305810
chr12	68436301	68436560
chr5	140734401	140734710
chr12	82753451	82753760
chr8	73454701	73455110
chr13	70159801	70160210
chr12	69647751	69648160
chr1	152370101	152370260
chr15	57669701	57669960
chr5	63680601	63680960
chr3	167432801	167432860
chr3	138050101	138050360
chr8	131704451	131704860
chr4	153627201	153627410
chr12	18472901	18473360
chr15	92926751	92927160
chr6	111200301	111200760
chr16	24264351	24264860
chr12	68710851	68711310
chr9	20552951	20553360
chr8	118248101	118248460
chr12	80588851	80589310
chr13	70139601	70140010
chr16	85505801	85506060
chr11	29027051	29027210
chr9	2600351	2600660
chr6	12045201	12045610
chr7	130666851	130667360
chr1	213422001	213422210
chr13	61984801	61985260
chr2	109787101	109787510
chr1	209541401	209541810
chr5	35777501	35778160
chr17	57518101	57518660
chr18	28821901	28822360
chr12	12529551	12529960
chr1	158173501	158174160
chr1	182021051	182021410
chr10	91885651	91886010
chr16	78156601	78157160
chr1	68315701	68316310
chr14	81718701	81718960
chr2	72972901	72973360
chr11	82952351	82952810
chr12	68395251	68395660
chr5	111827951	111828460
chr2	224858301	224858760
chrX	27417001	27417410
chr7	107365501	107366010
chrX	73452751	73453060
chr17	42942401	42942960
chr9	3760151	3760410
chr8	101586051	101586610
chr10	52770601	52771110
chr1	175154851	175154960
chr22	34319551	34320060
chr18	11937851	11938310
chr4	84412001	84412460
chr14	71570501	71571010
chr8	79305651	79306160
chr12	85470351	85471110
chr1	179778751	179779460
chr10	87755501	87755960
chrX	40737101	40737560
chr4	65450651	65451060
chr1	157933251	157934010
chr3	4675001	4675510
chr1	216671151	216671360
chr2	49847001	49847310
chr10	87860251	87860660
chr12	56545451	56545860
chr17	31110451	31110960
chr1	51433151	51434160
chr5	9313951	9314160
chr5	35202401	35202860
chr1	180451351	180452060
chr1	228996451	228996710
chr18	34389501	34389960
chrX	56260301	56260660
chr5	59095851	59096360
chr1	41588751	41589160
chr1	17236251	17236660
chr19	47628401	47628910
chr2	43158601	43158960
chr7	39619951	39620460
chr12	12941651	12942160
chr12	82920901	82921410
chr5	169911001	169911360
chr14	83261051	83261110
chr8	30964901	30965310
chr12	132703501	132703910
chr1	75155451	75155910
chr12	32447001	32447160
chr1	101985751	101986210
chr11	78763601	78763960
chr10	101605501	101606010
chr14	61928401	61928860
chr10	18872501	18872860
chr11	56550901	56551310
chr4	157076251	157076460
chr11	83003901	83004410
chr2	142699951	142700360
chr13	97636551	97636760
chr11	11953001	11953410
chr2	1890051	1890610
chr5	140943501	140944310
chr16	53856151	53856560
chr7	95106251	95106760
chr11	26572701	26573110
chr22	41994101	41994310
chr17	27090651	27091160
chr17	66432051	66432960
chr6	132805251	132805760
chr6	8219551	8220010
chr5	90795701	90796160
chr4	113242901	113243360
chr5	129188301	129189010
chr1	189647901	189648310
chr14	73415151	73415710
chr5	135342451	135342810
chr5	133090201	133090660
chr5	134986801	134987160
chr15	60877951	60878460
chr10	78871601	78872110
chr8	110359051	110359560
chrX	30883201	30883510
chr4	25236301	25236810
chr17	62645201	62645660
chr20	58530251	58530660
chr7	857901	858260
chr2	47145951	47146410
chr2	11617951	11618460
chr7	30101451	30101860
chr4	119786251	119786710
chr4	78980651	78981110
chr4	183399551	183399960
chr8	14172301	14172510
chr1	177154251	177154760
chr9	16133701	16134210
chr8	66977051	66977610
chr6	52516851	52517260
chr8	124604751	124605060
chr6	130257651	130258110
chr5	130752801	130753460
chr2	45711201	45711510
chr2	111858351	111858560
chr18	32241401	32241910
chr8	127836451	127837210
chr8	98572151	98572710
chr9	109934401	109934860
chr15	51942101	51942510
chrX	20613101	20613410
chr10	64976851	64977210
chr12	25589151	25589660
chr9	101251201	101251510
chr4	40552851	40553260
chr10	116665201	116665410
chr8	29873551	29874010
chr1	91867551	91867910
chr8	136477901	136478660
chr4	15758101	15758560
chr12	50003551	50003960
chr2	192082951	192083510
chr3	69253901	69254110
chr9	104240951	104241260
chr19	2950851	2951360
chr1	89464351	89464760
chr3	93723101	93723560
chr4	155176251	155176460
chr1	162035151	162035660
chr17	53254651	53254760
chr6	65969001	65969310
chr5	137078651	137079260
chr2	50718651	50719160
chr3	71975351	71975760
chr12	53845401	53845860
chr11	101878501	101879010
chr18	7926551	7926960
chr10	7869001	7869110
chr17	4207651	4208160
chr11	76774001	76774260
chr4	173922901	173923110
chr16	77440651	77440860
chr1	232278201	232278510
chr12	91302851	91303260
chr2	219552101	219552560
chr9	87019001	87019410
chr14	80010301	80010660
chr2	97593501	97593860
chr1	221691451	221691660
chr1	210099501	210099710
chr17	53045451	53045860
chr21	44866501	44866810
chr5	180594801	180595460
chr16	87494951	87495410
chr3	55933851	55934260
chr9	123959551	123959760
chr5	27242051	27242310
chr7	17691501	17691810
chr5	110062801	110062910
chr1	88451851	88452160
chr5	39547651	39548060
chr3	33924851	33925360
chr2	70044051	70044510
