seqnames	start	end
chr2	170254251	170254510
chr2	232513251	232513710
chr14	25179601	25180010
chr19	1671751	1672710
chrX	113172251	113172660
chr18	11310401	11310860
chr5	57075201	57075610
chr11	10646001	10646360
chr1	78149001	78149460
chr2	47615351	47615810
chr13	107173001	107173260
chr6	109159351	109159560
chr13	40351551	40352310
chr6	75913901	75914360
chr15	86408301	86408710
chr1	46347251	46347610
chrX	153550051	153550310
chr21	22248151	22248410
chr6	45387201	45387610
chr1	106151401	106151660
chr16	67481451	67481910
chr8	67371951	67372410
chr1	214296401	214297060
chr10	74856351	74856910
chr3	1128751	1128910
chr1	248406351	248406960
chr11	60941001	60941310
chr19	18883751	18884060
chr12	124086201	124086660
chr12	7000151	7000760
chr18	43490351	43490810
chr9	25964151	25964560
chr6	3457151	3457710
chr6	166726751	166727110
chr19	42377201	42377610
chr17	42160801	42161260
chr6	156497301	156497560
chr16	64489301	64489610
chr4	162873601	162873910
chr22	31627151	31627510
chr11	102979801	102980210
chr15	49258201	49258560
chr6	47209551	47209860
chr17	77782451	77782910
chr8	80455951	80456110
chr17	1532301	1532710
chr5	7755101	7755510
chr16	55528951	55529260
chr1	47000751	47001160
chr21	20173801	20174160
chr8	73104201	73104460
chr5	131862051	131863010
chr19	5567551	5567810
chr13	76056451	76057010
chr3	76157151	76157510
chr5	49616001	49616360
chr8	115858801	115859210
chr22	45224051	45224410
chr2	55126951	55127360
chr17	27918551	27919260
chr14	55158201	55158710
chr1	156470801	156471460
chr6	33575501	33575910
chr8	103875201	103876010
chrX	69315951	69316260
chr22	26098001	26098310
chr13	39625301	39625610
chr2	86623601	86623910
chr8	141302151	141302460
chr14	104603701	104604310
chr22	17555751	17556160
chrX	130956301	130956560
chr15	98025901	98025960
chr16	31345051	31345360
chr4	29497101	29497260
chr14	64266301	64266710
chr15	31780001	31780410
chr3	55076701	55076860
chr2	97025101	97025360
chr1	50546651	50546960
chr19	6417701	6418060
chrX	130950801	130951060
chr17	51915401	51915560
chr17	5949351	5949510
chrX	16689151	16689460
chr4	80163001	80163260
chr3	59299051	59299460
chr7	43994151	43994510
chr17	71837801	71838210
chr11	13174301	13174710
chr7	124636951	124637260
chr8	145691801	145693560
chr7	45702801	45703260
chr2	110303651	110304110
chr16	4378151	4378510
chr22	42840351	42840760
chr12	75552901	75553110
chrX	106242201	106242510
chr5	32852751	32853110
chr18	18714901	18715210
chr11	134944451	134944560
chr10	88122901	88123260
chrX	19400901	19401260
chr22	39702751	39703060
chr20	59695651	59696160
chr2	33311851	33312060
chr10	77686601	77686910
chr9	97316751	97316910
chr4	127503951	127504210
chr16	73599201	73599510
chr9	72547851	72548210
chr6	68936401	68936760
chr1	221915801	221916860
chr1	112937151	112937460
chr11	116969201	116969560
chr6	162116001	162116460
chr19	35536651	35536960
chr1	152458901	152459310
chrX	10604351	10604760
chr17	74884001	74884160
chr11	85375151	85375510
chr2	175481851	175482110
chr16	3233101	3233660
chr15	98717551	98717910
chr4	148846301	148846610
chr15	43030051	43030410
chr12	95147201	95147560
chr7	127962101	127962460
chr19	48837051	48837610
chr20	56197401	56197960
chr3	90140701	90141160
chr12	39539201	39539560
chr2	172971001	172971310
chr4	124580951	124581310
chr11	33564501	33564910
chrX	134831501	134831560
chr8	89725301	89725510
chr6	37451851	37452410
chr3	11101151	11101660
chrX	152820251	152820610
chr2	102782851	102783210
chr7	76145151	76145710
chr20	29611551	29611910
chr6	155661651	155661860
chr8	145050601	145051760
chr5	45521201	45521560
chr11	44373501	44373810
chrX	130947301	130947510
chr7	148659701	148660260
chr14	102512851	102513110
chr20	43922151	43922860
chr17	59049101	59049560
chr17	46231001	46231410
chrX	152804851	152805360
chr17	76493151	76493610
chr15	62841551	62841960
chr1	246916951	246917810
chr18	5868201	5868560
chr9	14400601	14400960
chr20	3749201	3749660
chrX	150994301	150994660
chr13	44622501	44622810
chr4	78386451	78386810
chr2	66814401	66814710
chr21	45722551	45722860
chr11	112160601	112161210
chr1	220658551	220658910
chr5	178017651	178018010
chr16	28229451	28229760
chr6	126274701	126275110
chr11	84704551	84704810
chr5	160229601	160229960
chr1	167026451	167026910
chr5	66445801	66446110
chr11	93654851	93655310
chr18	30811901	30812410
chr5	167830501	167830860
chr1	31170901	31171210
chr21	46712251	46712860
chr9	115095851	115096560
chrX	38523551	38523960
chr3	50192501	50192910
chr8	63043701	63044010
chr7	11874901	11875260
chr4	112396201	112396510
chrX	75499401	75499760
chr9	38263551	38263960
chr12	24165451	24165810
chr18	13630151	13630510
chr21	30670901	30671360
chr9	18143051	18143260
chr22	43624401	43624710
chr5	109390051	109390360
chr4	16518451	16518760
chr4	63510151	63510510
chr19	1618201	1618560
chr10	11312501	11312960
chr9	132404251	132404960
chr7	44253901	44254310
chr1	91082001	91082160
chr12	48936051	48936510
chr17	37910151	37910910
chr14	81529201	81529510
chr22	41993251	41993710
chr11	118393601	118393760
chr14	59159151	59159310
chr20	18393801	18394210
chr10	82705051	82705360
chr15	52074551	52074910
chr15	57113901	57114310
chr17	51948601	51948810
chr1	232019151	232019510
chr5	131836701	131837460
chr11	43440901	43441310
chr5	134797851	134798410
chr8	146223001	146223410
chr8	127313151	127313660
chr8	127711151	127711610
chr22	46959201	46960060
chr3	50465451	50465760
chr17	16764601	16764810
chr9	91276751	91277010
chr8	6715651	6715960
chr15	46573001	46573260
chr4	132013051	132013460
chr11	133797451	133797960
chr20	5107001	5107760
chr11	64085401	64085810
chr19	32848651	32848960
chr10	35250001	35250260
chrX	68713001	68713360
chr1	59250701	59251160
chr4	181868651	181869010
chr6	25890651	25891060
chr10	72108201	72108610
chr13	106735951	106736360
chr1	218085251	218085610
chr7	145545851	145546160
chr5	169004951	169005360
chr10	82204351	82204860
chr10	14578851	14579310
chr4	1630751	1631360
chr9	34547951	34548410
chr1	221082001	221082460
chr21	39883701	39883910
chr16	24592001	24592360
chr17	31619501	31619860
chr17	42713951	42714260
chr4	90479351	90479660
chr11	1553551	1553860
chr22	36541151	36541560
chr1	222966001	222966610
chr6	24064351	24064710
chr17	80739551	80740110
chr11	23855901	23856160
chr11	114633201	114633460
chr2	34963901	34964010
chr2	105796201	105796610
chr7	112135901	112136310
chr17	28882551	28882810
chr10	64370401	64370810
chr8	129665551	129666010
chr9	88123551	88123910
chr2	75384651	75384910
chr11	22942501	22942860
chr10	7571601	7571960
chr7	5527401	5527860
chr18	71647551	71648060
chr20	41820601	41820960
chr11	107988501	107988860
chr14	105435501	105435810
chr5	173744201	173744710
chr14	46079501	46079860
chr6	79545601	79545860
chr7	102090751	102091060
chr10	102268451	102268860
chr7	43518701	43518960
chr11	2021001	2021410
chr1	116012251	116012760
chr6	127741601	127742010
chr8	133157051	133157560
chr9	139736751	139737110
chr4	76215001	76215410
chr8	142396701	142397410
chr9	1429401	1429710
chr14	69255551	69256010
chr20	36280301	36280610
chr16	88343601	88343860
chr19	3618451	3619010
chr17	75007251	75007660
chr7	24358001	24358260
chr5	57185451	57185910
chr7	44388051	44388260
chr1	28694701	28695010
chr13	48373051	48373410
chr11	72889051	72889510
chr3	50231901	50232310
chr17	30580001	30580460
chr8	32175201	32175610
chr16	67596401	67597010
chr1	61435701	61436110
chr10	81928851	81929210
chr11	62742601	62742960
chr1	19977651	19978010
chr16	72535951	72536460
chrX	115064451	115064660
chr22	44732051	44732360
chrX	27936951	27937210
chr20	4229901	4230610
chrX	23026551	23026910
chr5	178220051	178220610
chr12	50038201	50038760
chr11	111293701	111294160
chr1	59755801	59756210
chrX	69253201	69253660
chr2	210421101	210421460
chr17	45867401	45867760
chr14	39837551	39837910
chr4	7297651	7298110
chr9	656901	657160
chr9	130496751	130497960
chr5	15463351	15463560
chr17	6652951	6653110
chr21	32586251	32586410
chr16	77471801	77472060
chr3	27320701	27321010
chr10	83909901	83910210
chr2	224171151	224171460
chr4	70482851	70483210
chr1	95774501	95774910
chr20	11254701	11255110
chr5	4862651	4863060
chr12	51380751	51381110
chr7	32397151	32397510
chr10	125140251	125140660
chr17	80308301	80308360
chr17	61775251	61775610
chr10	61807951	61808260
chr5	9774701	9774810
chr17	57406901	57407310
chr3	43897101	43897560
chr3	5772851	5773110
chr2	45124651	45124910
chr17	54203801	54204260
chr4	112720001	112720360
chr7	101458651	101459410
chr2	186844551	186844810
chr8	98271351	98271560
chr7	42168351	42168660
chr2	180707301	180707510
chr5	15683451	15683610
chr22	20960401	20960910
chr10	6920051	6920160
chr4	114216151	114216410
chr12	45577101	45577410
chr20	44591701	44592010
chr7	47892351	47892560
chr12	53264151	53264760
chr7	19661451	19661760
chr17	78962751	78963260
chr11	2144651	2144810
chrX	118832801	118833160
chr1	94987851	94988260
chr16	78261801	78262010
chr16	85461801	85462210
chr8	138903151	138903510
chr8	91007801	91008160
chr4	68414851	68415210
chr21	47393501	47393910
chr4	165805301	165805560
chr7	138550651	138551010
chr11	40946551	40946710
chr9	109411101	109411410
chr4	89450051	89450360
chr11	116512201	116512660
chr10	123356701	123357110
chr6	132580251	132580560
chr8	81492051	81492460
chr4	66446351	66446560
chr12	20275351	20275460
chr8	108291151	108291460
chr10	121176401	121176860
chr5	9156351	9156760
chr6	150216251	150216510
chr11	88620001	88620360
chr10	95985401	95985660
chr19	35911351	35911560
chr1	109654651	109655760
chr17	52027651	52027860
chr3	50712501	50713160
chr5	134346751	134347160
chrX	153212651	153213210
chr10	61340001	61340360
chr8	124077801	124078260
chr12	133100401	133100960
chr2	210842351	210842710
chr2	14774401	14775210
chrX	115010451	115010660
chr3	38173101	38173510
chr12	53645351	53645710
chr20	62751751	62752210
chr12	105184351	105184660
chr8	58136051	58136260
chr16	23746501	23746810
chr17	40995351	40995760
chr4	77432251	77432660
chr20	39574601	39574960
chr5	34452301	34452660
chr13	54759951	54760260
chr6	4776001	4776310
chr1	119992651	119992960
chr5	149501701	149502160
chr1	97516051	97516410
chr6	33557351	33557910
chrX	130838901	130839210
chr18	22314051	22314360
chr1	219978551	219978910
chr10	84729201	84729560
chr6	133833551	133833960
chr7	140711901	140712260
chr9	115687351	115687710
chr7	24807601	24807810
chr11	130908551	130908810
chr4	144296501	144297210
chr6	112658351	112658760
chr7	25132901	25133360
chr4	111891851	111892210
chrX	55084051	55084510
chr13	69898251	69898610
chr20	62669601	62670810
chr13	44817401	44817810
chr6	145458601	145458910
chr5	172143101	172144260
chr13	27202901	27203160
chr4	44634151	44634510
chr2	138668101	138668510
chr1	26019101	26019410
chr17	2135051	2135310
chr20	21683601	21683960
chr11	71892751	71893010
chr20	22705551	22705860
chr19	30088201	30088510
chr18	5879351	5879760
chr2	98912251	98912510
chr15	70042151	70042460
chr21	31582051	31582160
chr6	137248551	137248760
chr11	68870251	68870460
chrX	83189301	83189510
chr6	2932351	2932860
chr1	203135601	203135960
chr4	86339351	86339560
chr4	74789051	74789410
chr10	101666301	101666710
chr17	29860651	29861010
chr19	54989851	54990260
chr17	48624151	48624710
chr6	88101101	88101410
chr7	54746551	54746810
chr2	220076351	220076460
chr4	1026301	1026610
chrX	100851051	100851460
chr5	89729951	89730310
chr17	3978101	3978560
chr5	81521351	81521810
chr4	57904101	57904610
chr6	165340251	165340510
chr20	44452951	44453160
chr19	3125901	3126560
chr12	121294801	121295110
chr10	73596951	73597260
chr6	122797301	122797660
chr4	103636301	103636510
chr5	55368251	55368460
chr3	38387901	38388510
chr1	81771651	81771960
chr13	78384651	78384960
chr10	9469251	9469460
chr11	63808151	63808510
chr16	63495151	63495460
chrX	69643001	69643210
chr6	13873851	13874410
chr5	37533051	37533360
chr18	2337551	2337910
chr1	228133951	228134960
chr11	107769001	107769410
chr10	112835801	112836610
chrX	137838451	137838710
chr17	12245951	12246310
chr1	157918301	157918760
chr8	53191251	53191660
chr12	112825051	112825510
chr2	74078401	74078710
chr3	46410151	46410460
chr6	161573901	161574360
chrX	130988701	130988910
chr2	4157951	4158160
chr11	55710301	55710610
chr10	113120051	113120460
chr5	128389201	128389510
chr11	126860201	126860660
chr21	24766901	24767110
chr4	122017801	122018210
chr17	58308501	58308860
chr11	108568551	108569060
chr11	125303351	125303760
chr11	3216451	3216810
chr5	2579351	2579610
chr6	28463901	28464210
chr11	103128151	103128460
chr13	78891251	78891460
chr13	102127051	102127360
chr14	77767251	77767810
chr16	82674951	82675310
chr1	156597151	156597660
chr2	233533801	233534160
chr1	168605401	168605810
chr7	134163501	134163860
chr5	111021701	111022010
chr4	142782151	142782510
chr11	103408601	103409010
chr8	32405301	32407010
chr4	236051	236360
chr7	140426151	140426460
chr16	55405051	55405260
chr13	76593601	76593810
chr10	31780051	31780460
chr2	192366251	192366660
chr14	74335001	74335210
chr12	100742451	100742860
chr19	12827701	12828060
chrX	13941951	13942310
chr16	56823351	56823710
chr1	178511201	178512660
chr10	29532751	29533060
chr19	41027251	41027510
chr1	16382501	16382960
chr19	46094151	46094560
chr15	90829951	90830260
chr5	7261151	7261410
chr12	32593201	32593460
chr10	70409801	70410110
chrX	12465551	12465810
chr1	38356051	38356410
chr10	32496401	32496760
chr8	133204151	133204710
chr2	19946451	19946760
chr13	68012651	68012960
chr12	2849001	2849360
chr11	109736651	109736810
chr15	40337201	40337760
chr13	33886301	33886610
chr4	129486651	129487160
chr8	94834451	94834910
chr20	44761151	44761710
chr6	160642501	160642810
chr7	157092451	157092910
chr1	226837451	226837860
chr15	51575351	51575560
chr10	88021701	88021910
chr2	111786351	111786660
chr2	74561951	74562510
chr1	151969251	151969710
chr19	54311901	54312310
chr2	113448451	113448860
chr20	42843651	42844110
chr13	111096751	111097010
chr22	44192551	44192860
chr22	19093801	19094060
chr19	18519051	18519310
chr16	30996151	30997110
chr4	122577351	122577760
chr5	131720951	131721610
chr1	239115001	239115560
chr21	46352451	46352960
chr10	59476651	59477060
chr9	18824101	18824460
chr8	38560951	38561310
chr7	12107051	12107510
chr8	8820701	8821060
chr2	65847751	65847860
chr2	189377201	189377560
chr10	118569101	118569360
chr17	35111951	35112210
chr7	100317601	100317910
chr1	160651251	160651710
chrX	24099701	24100410
chr20	39426101	39426460
chr17	9531951	9532110
chr10	125947801	125948110
chr2	158366401	158366610
chr4	93220351	93220710
chr1	248859601	248859860
chr15	77835601	77836260
chr15	97127001	97127260
chr20	36192751	36193360
chr6	34122451	34123060
chr11	58053751	58054110
chrX	30078851	30079210
chr9	136226301	136226460
chr5	113641351	113641660
chr19	33610001	33610360
chr22	33522851	33523260
chr11	440251	440460
chr7	97924101	97924560
chr3	52038301	52038560
chr15	54255151	54255510
chr5	55560201	55560610
chr16	49441801	49442260
chr13	114430201	114430360
chr1	115725901	115726010
chr10	72379051	72379410
chr2	209260001	209260360
chr13	50223401	50223710
chr22	30123151	30123510
chr6	37505901	37506310
chr17	77397151	77397660
chr1	223348301	223348760
chr11	71083851	71084160
chr6	95346851	95347160
chr16	53807051	53807510
chr8	96036801	96037410
chr5	155479151	155479310
chr6	33679401	33679860
chr7	139526951	139527160
chr16	8617551	8618160
chr1	6497101	6497460
chr5	1772901	1773110
chr1	9515801	9516310
chr2	108832201	108832410
chr10	78662751	78663060
chr15	84777601	84777810
chr10	43697601	43697960
chr12	112190951	112191360
chr5	119079651	119080210
chr6	144537001	144538160
chr1	185285701	185286910
chr8	69402851	69403310
chr8	65487601	65488010
chrX	149712751	149712910
chr5	55566051	55566760
chr3	48463751	48463910
chr16	765351	766010
chr11	5829651	5830110
chr7	1183951	1184060
chr8	5543501	5543860
chr2	99029301	99029710
chr17	29844601	29844960
chr14	61788101	61788510
chr4	30723451	30723860
chr7	2926551	2927010
chr9	19922551	19922860
chr6	133361151	133361510
chr8	22941551	22942110
chr5	121836401	121836860
chr22	25568201	25568510
chr16	63754801	63755110
chr11	72929101	72929810
chr15	31731501	31731910
chr16	21595301	21595710
chr2	220969851	220970060
chr8	23020851	23021360
chr1	153030651	153031010
chr6	120551251	120551410
chr8	145634501	145635310
chr1	119819201	119819560
chr10	5057201	5057510
chr6	36997051	36997410
chr11	5627051	5627360
chr13	114523751	114523960
chr12	116578951	116579260
chr4	6550301	6550610
chr7	121245351	121245610
chr22	24529251	24529460
chr11	5012401	5012560
chr6	39270901	39271360
chr9	101762751	101763160
chr13	50951051	50951410
chr20	60957601	60958210
chr14	102131801	102132210
chr6	109718301	109718560
chr6	158065451	158065760
chr20	62495551	62495960
chr20	2654751	2655060
chr14	101372801	101373160
chr20	57782801	57783160
chr14	99666301	99666510
chr2	53037551	53037960
chr5	150381751	150382210
chr7	151689401	151689760
chr8	146252051	146252510
chr1	20656351	20656560
chr2	26744151	26744410
chr1	86981251	86981710
chr1	186886251	186886510
chr11	74322401	74322760
chr2	179884901	179885260
chr4	78339501	78339860
chr8	123091151	123091510
chr1	115499301	115499510
chr6	18122801	18123110
chr2	88853751	88854060
chr9	33286951	33287410
chr9	33170801	33171210
chr22	25631751	25632210
chr12	47069451	47069860
chr4	140554951	140555310
chr4	118955301	118955760
chr2	224903801	224904610
chr2	107456351	107456610
chr1	6457101	6457410
chr17	38632401	38632710
chr1	14741901	14742210
chr2	75692701	75693060
chr8	135550451	135550760
chr11	61822001	61822410
chr1	116088701	116089160
chr19	41847651	41847810
chr7	93852751	93853010
chr17	28260401	28260760
chr10	73892201	73892460
chr13	99918101	99918560
chr14	31125351	31125810
chr2	21540001	21540410
chr10	58583651	58584010
chr5	168624401	168624760
chr1	230611751	230611960
chr14	77342301	77342760
chr11	64416851	64417260
chr2	64555101	64555360
chr22	45477501	45477710
chr22	46763401	46763960
chr9	94489501	94489960
chrX	105641001	105641410
chr5	111755751	111756410
chr12	74759401	74759760
chr10	35263401	35263610
chr16	88991601	88992010
chr1	175190701	175191260
chr5	317151	317660
chr12	87308501	87308910
chr17	7340101	7340810
chr10	122848051	122848360
chr19	46145251	46145810
chr5	138954501	138955060
chr1	228870651	228871660
chr13	23733401	23733710
chr7	5324751	5324860
chr12	96242851	96243160
chr1	153326001	153326510
chr1	41321301	41321510
chr5	89481201	89481510
chr2	58989301	58989760
chr13	20463051	20463310
chr2	46524751	46525110
chr16	24057001	24057360
chr17	69114201	69114560
chr11	15934901	15935110
chr8	6539951	6540310
chr19	10380051	10380560
chr14	25275451	25275760
chr7	37549651	37550060
chr16	12043501	12043860
chr3	28957601	28957910
chr18	37151551	37151810
chr1	44557951	44558210
chr2	1746701	1747210
chr12	119850951	119851360
chr3	32943601	32943860
chr19	58840501	58840660
chr14	61663501	61663910
chr5	146938451	146938860
chr4	129703501	129703810
chr19	50009801	50010210
chr1	48397101	48397460
chr6	54379901	54380110
chr9	139525801	139526310
chr19	43297701	43297960
chr3	47830551	47830960
chr6	142859051	142859360
chr5	65534851	65535210
chr12	117320551	117320910
chr15	58731201	58731410
chr21	26686251	26686560
chr1	230928751	230929160
chr11	102217601	102218210
chr1	6694651	6695060
chr1	84907851	84908260
chr12	48848501	48848760
chr5	134526801	134527560
chr2	170681001	170681760
chr9	34869401	34869760
chr7	78139901	78140310
chrX	105995551	105995860
chr19	8316201	8316360
chr19	45690751	45691160
chr9	130797401	130797860
chr11	10757151	10757810
chr18	45550101	45550560
chr8	94139901	94140160
chr2	200350651	200351060
chr17	76601051	76601260
chr17	16208101	16208460
chr10	91315551	91315760
chr12	50505151	50505760
chr3	77397351	77397710
chr17	37225601	37226010
chr6	150282901	150283060
chr6	16169201	16169460
chr2	11729751	11729960
chr7	77068851	77069260
chr2	79206801	79207110
chr16	74846901	74847510
chr9	79830951	79831160
chr12	29462301	29462610
chr10	37552301	37552560
chr4	96016501	96016910
chr12	1909801	1910110
chr22	36157201	36157410
chr10	6092901	6093060
chr12	127848051	127848260
chr5	163584101	163584310
chr11	5391251	5391360
chr8	144815101	144816060
chr3	36770951	36771360
chr15	44423001	44423310
chr1	235667101	235668560
chr11	76092001	76092310
chr9	4382701	4383060
chr17	8791901	8792060
chr7	105817051	105817560
chrX	17101001	17101260
chr7	101151001	101151510
chr8	22613551	22614210
chr2	97426301	97427110
chr2	69253101	69253460
chr16	9030301	9030660
chr12	38447451	38447810
chr9	131464551	131465310
chrX	130936901	130937510
chr5	138598251	138598810
chr2	125673151	125673510
chr2	234741501	234741860
chr2	217193151	217193410
chr2	82128151	82128510
chr20	51364251	51364660
chr8	142070101	142070310
chr21	43957601	43957760
chr7	30324401	30324810
chrX	42981051	42981210
chr2	33666301	33666710
chr1	158942651	158943010
chrX	135690701	135691010
chr14	58829601	58829860
chr4	164028951	164029260
chr5	101277901	101278310
chr9	29692001	29692410
chr8	78059751	78060060
chr20	61912501	61912760
chr13	28130251	28130560
chrX	128957151	128957510
chr1	161617351	161617410
chr7	155025951	155026060
chr2	38211751	38212110
chrX	105279101	105279460
chr22	23520601	23521060
chrX	50490551	50491010
chr16	58877651	58877960
chr13	31125351	31125710
chr4	171011001	171011660
chr11	69498601	69499010
chr14	76522501	76522860
chr1	200245601	200246010
chr1	153744401	153744760
chr5	128010501	128011010
chr11	114133451	114133760
chr15	66208951	66209260
chr11	46691401	46691760
chr8	91522201	91522510
chr9	74383751	74384660
chr16	89665801	89666210
chrX	116095901	116096110
chr11	65479151	65479710
chr21	45864451	45864610
chr5	103514851	103515160
chr18	4182351	4182460
chr4	99034251	99034510
chr15	85142201	85142660
chr12	17181351	17181610
chr3	69740151	69740610
chr21	21354351	21354560
chr19	18223701	18224210
chr2	237086351	237087110
chr3	35965651	35965910
chr17	73002951	73003060
chr20	10450151	10450560
chr5	132825351	132825610
chr2	44314251	44314760
chr2	128211051	128211460
chr17	29764251	29764760
chr6	17094001	17094210
chr15	90293801	90294360
chr1	67955401	67955610
chr22	30886501	30886660
chr1	24920001	24920360
chr17	80626401	80626760
chr8	35296851	35297010
chrX	100515551	100515710
chr17	19689301	19689410
chr1	72053651	72053960
chr8	56884751	56885060
chr4	45455201	45455610
chr7	112929201	112929560
chr9	116870151	116870660
chr20	48806601	48807860
chr8	124835551	124836060
chr1	6464751	6465210
chr2	174868401	174868610
chr19	917601	918110
chr17	73675651	73676060
chr21	45717501	45717910
chr11	99558151	99558310
chr10	124039151	124039560
chr16	3053651	3054110
chr5	137157851	137158310
chr10	43761351	43761660
chr10	37723101	37723360
chr10	52051351	52051610
chr4	19488151	19488410
chr21	35724051	35724410
chr12	48212901	48213210
chr11	9779551	9780610
chr2	198716251	198716560
chr19	550101	550410
chr22	24231001	24231360
chr6	131164701	131165110
chr1	231942301	231942960
chr15	36204451	36204760
chr2	98316551	98317060
chr21	45230551	45231160
chr5	53550401	53550660
chr15	58261651	58261910
chr2	113238251	113239010
chr11	77723001	77723210
chr1	241571501	241571860
chr1	226033251	226034060
chr1	6854201	6854560
chr11	78543401	78543560
chrX	133887701	133888010
chr13	98795001	98795510
chr7	128911601	128912010
chr19	35727551	35727710
chr17	46801851	46802310
chr2	204516051	204516460
chr20	39968501	39969660
chr3	13921701	13922610
chr15	63891701	63892160
chr2	79857301	79857410
chr12	116209001	116209110
chr17	45331101	45331460
chr6	27577001	27577460
chr14	57845451	57845710
chr11	105731951	105732310
chr1	42501201	42501660
chr15	70730101	70730460
chr5	126625601	126626010
chr7	29917701	29918110
chrX	56246151	56246460
chr7	154432251	154432510
chr5	15383651	15383910
chr4	39592951	39593260
chr10	76995451	76996210
chr5	94304851	94305210
chr16	61182951	61183060
chr8	11337651	11338010
chr2	24027051	24027460
chr5	146603701	146604160
chr18	11309351	11309460
chr18	52617551	52617760
chr11	35485951	35486160
chr18	70211451	70211960
chr12	71610751	71611160
chr12	5193501	5193660
chr18	45844401	45844660
chr2	21250401	21250710
chr5	142485701	142486010
chr9	71032201	71032410
chrX	132832351	132832610
chr20	62765551	62765760
chr3	10459551	10459810
chr14	105337101	105337460
chr10	133814951	133815010
chr1	248785751	248786210
chr14	37593901	37594160
chr6	6494901	6495360
chr6	25942751	25943160
chr1	203141151	203142010
chr20	61603651	61604110
chr5	171615351	171616110
chr6	81785701	81786110
chrX	67930751	67931110
chr5	140749601	140749860
chr4	112727601	112727810
chr11	74154151	74154510
chr3	65425251	65425660
chr15	75280401	75280710
chr1	232747601	232747960
chr15	45927551	45927910
chr12	47327751	47328160
chr22	39739501	39739910
chr4	4261851	4262310
chr19	40926501	40927010
chr4	160821801	160822010
chr15	42358651	42359110
chr2	222823101	222823210
chr3	48274051	48274560
chr8	70468501	70468810
chr20	4089151	4089760
chr11	22851301	22851760
chr1	29172801	29173010
chr2	160414001	160414360
chr5	36398251	36398660
chr6	87788701	87789160
chr10	61998201	61998560
chr16	11625951	11626410
chr2	64822551	64822910
chr7	306951	307460
chr16	82665551	82665960
chr15	31754451	31754560
chr3	52325451	52325860
chr17	48504801	48505160
chr16	60941651	60941810
chr11	67168851	67169660
chr1	199212551	199213010
chr4	133414751	133414910
chr13	23375601	23375860
chr1	182751351	182751910
chr4	144508951	144509160
chr11	22191451	22191710
chr8	137382151	137382610
chr10	35113851	35114110
chr2	21595551	21595860
chr19	2236101	2236710
chr1	39081501	39081710
chr10	7163151	7163560
chrX	38051251	38051660
chr2	213413201	213413460
chr5	41708201	41708560
chr15	59924951	59925260
chr1	187897401	187897860
chr20	45066801	45067160
chr10	70657251	70657560
chr5	11619801	11620060
chr11	127901351	127901860
chr8	102347951	102348160
chr15	40223951	40224110
chr4	1912401	1912810
chr4	78124701	78125160
chr12	23134701	23134960
chr1	223899651	223900660
chr2	148747351	148747810
chr11	107469301	107469610
chr9	35477201	35477660
chr21	47238251	47238510
chr6	89187251	89187410
chr4	104399901	104400210
chr5	4942351	4942810
chr12	49412151	49412660
chr2	176962151	176962760
chr19	49149551	49150110
chr1	151707401	151707960
chr22	23112601	23113060
chr20	34205601	34205910
chr12	121661551	121661760
chr2	127822151	127822560
chr11	33992551	33993010
chr5	133279951	133280360
chr14	89258901	89259610
chr7	105794251	105794710
chr6	157756001	157756260
chr5	176796001	176796560
chrX	150970551	150970810
chr9	139294451	139295110
chr18	19943951	19944110
chr11	81940401	81940760
chr5	177502751	177503660
chr9	140189001	140189410
chr9	129148401	129148710
chr8	145955451	145955810
chr7	41085101	41085510
chr11	63275551	63275810
chr5	43400201	43400560
chr8	105327101	105327260
chr10	37784351	37784710
chr5	29218351	29218560
chr7	99730201	99730660
chr11	13271551	13271960
chr1	47993301	47993710
chr21	25226151	25226460
chr10	21057801	21058160
chr1	104491151	104491510
chr20	31366201	31366760
chr4	1339701	1340060
chr19	18786601	18786960
chr17	51594101	51594360
chr2	220340951	220341360
chr15	85587501	85587910
chrX	21994051	21994360
chr10	24672501	24672960
chr8	145550001	145550710
chr18	24201351	24201810
chr5	10988001	10988410
chr5	157170351	157171260
chr14	21709451	21709760
chr7	30391851	30392160
chr9	82182801	82183110
chr14	26303001	26303260
chr20	44977551	44978110
chr20	36849301	36850010
chrX	133155051	133155260
chr4	40982351	40982710
chr17	46292901	46293310
chr8	93830601	93830910
chr6	57540351	57540760
chr13	91519551	91519960
chr2	50371401	50371810
chr6	47601001	47601260
chrX	107315201	107315610
chr16	2274051	2274260
chr7	18733001	18733460
chr3	56581601	56581810
chr17	9868951	9869260
chr20	33293151	33293660
chr3	13350051	13350310
chr16	15551901	15552110
chr19	49617351	49617810
chr5	30040551	30041060
chr5	149217101	149217810
chr4	154239801	154240310
chr6	35923751	35924060
chr17	15163951	15164510
chr1	26612301	26612710
chr19	5154151	5154510
chrX	49605301	49605560
chr10	94194751	94195160
chr2	30394851	30394960
chr12	14115801	14115960
chr2	14568101	14568410
chr1	244614951	244615910
chr3	47412601	47413110
chr10	25971551	25971860
chr20	42077501	42078010
chr11	119226901	119227810
chr5	86365851	86366160
chr10	134166151	134166660
chr9	757551	757910
chr17	41505951	41506210
chr2	167556651	167556910
chr11	44449001	44449310
chr12	14876651	14876960
chr4	1606651	1606960
chr2	61362651	61362910
chr11	91506401	91506560
chr2	166963251	166963460
chr1	22992301	22992610
chr6	118605901	118606260
chr20	15326051	15326260
